,score,fgm,fga,fgm3,fga3,ftm,fta,or,dr,ast,to,stl,blk,pf,Team_Id,Season,Team_Name
0,67.53571428571429,24.428571428571427,52.82142857142857,5.357142857142857,14.25,13.321428571428571,17.821428571428573,11.5,21.892857142857142,11.464285714285714,15.464285714285714,5.785714285714286,1.6428571428571428,15.535714285714286,1148.0,2003.0,Central Conn
0,64.6923076923077,24.346153846153847,55.07692307692308,3.8461538461538463,13.807692307692308,12.153846153846153,16.307692307692307,10.76923076923077,21.26923076923077,12.461538461538462,14.653846153846153,9.76923076923077,3.1923076923076925,19.23076923076923,1149.0,2003.0,Charleston So
0,68.44827586206897,23.82758620689655,60.13793103448276,7.9655172413793105,23.93103448275862,12.827586206896552,20.24137931034483,14.655172413793103,23.275862068965516,14.517241379310345,13.724137931034482,8.482758620689655,2.0344827586206895,18.344827586206897,1150.0,2003.0,Charlotte
0,79.82142857142857,27.5,57.42857142857143,7.464285714285714,20.25,17.357142857142858,22.857142857142858,12.607142857142858,23.071428571428573,16.178571428571427,16.464285714285715,7.142857142857143,3.1785714285714284,18.571428571428573,1151.0,2003.0,Chattanooga
0,63.2,23.533333333333335,53.233333333333334,3.8,11.433333333333334,12.333333333333334,19.966666666666665,12.033333333333333,20.733333333333334,12.1,17.433333333333334,7.2,1.6666666666666667,22.033333333333335,1152.0,2003.0,Chicago St
0,67.32142857142857,22.892857142857142,56.67857142857143,6.678571428571429,19.5,14.857142857142858,21.535714285714285,12.142857142857142,23.392857142857142,12.285714285714286,10.607142857142858,5.178571428571429,4.25,18.964285714285715,1153.0,2003.0,Cincinnati
0,63.083333333333336,21.791666666666668,54.416666666666664,6.166666666666667,19.666666666666668,13.333333333333334,20.083333333333332,11.0,21.666666666666668,13.083333333333334,16.333333333333332,7.458333333333333,3.0416666666666665,20.125,1154.0,2003.0,Citadel
0,68.42857142857143,24.464285714285715,55.392857142857146,4.821428571428571,13.892857142857142,14.678571428571429,22.357142857142858,13.428571428571429,22.428571428571427,12.535714285714286,13.464285714285714,7.107142857142857,2.642857142857143,19.107142857142858,1155.0,2003.0,Clemson
0,65.63333333333334,22.9,51.333333333333336,5.9,15.9,13.933333333333334,21.133333333333333,10.433333333333334,21.0,13.533333333333333,17.233333333333334,7.066666666666666,4.433333333333334,19.466666666666665,1156.0,2003.0,Cleveland St
0,67.26923076923077,23.884615384615383,54.96153846153846,5.884615384615385,15.961538461538462,13.615384615384615,18.576923076923077,13.346153846153847,22.115384615384617,12.23076923076923,16.846153846153847,6.230769230769231,1.5769230769230769,21.192307692307693,1157.0,2003.0,Coastal Car
0,73.34482758620689,25.310344827586206,58.03448275862069,9.068965517241379,23.20689655172414,13.655172413793103,19.93103448275862,10.89655172413793,23.93103448275862,14.448275862068966,14.068965517241379,7.344827586206897,4.379310344827586,18.93103448275862,1158.0,2003.0,Col Charleston
0,65.88461538461539,24.46153846153846,56.42307692307692,6.576923076923077,18.653846153846153,10.384615384615385,15.076923076923077,10.576923076923077,21.884615384615383,13.961538461538462,14.307692307692308,6.884615384615385,1.6923076923076923,19.153846153846153,1159.0,2003.0,Colgate
0,75.51612903225806,27.193548387096776,61.32258064516129,4.967741935483871,15.258064516129032,16.161290322580644,23.93548387096774,14.483870967741936,27.967741935483872,13.387096774193548,14.0,6.129032258064516,6.645161290322581,17.70967741935484,1160.0,2003.0,Colorado
0,74.0,26.4,52.1,4.2,11.566666666666666,17.0,24.266666666666666,10.8,23.466666666666665,15.5,16.133333333333333,5.333333333333333,4.233333333333333,20.566666666666666,1161.0,2003.0,Colorado St
0,49.629629629629626,16.925925925925927,45.407407407407405,5.037037037037037,16.62962962962963,10.74074074074074,16.0,9.444444444444445,21.62962962962963,9.703703703703704,17.074074074074073,5.185185185185185,3.4444444444444446,18.25925925925926,1162.0,2003.0,Columbia
0,80.03333333333333,29.533333333333335,62.2,6.066666666666666,15.7,14.9,22.1,14.766666666666667,27.9,15.633333333333333,15.8,5.933333333333334,7.733333333333333,18.4,1163.0,2003.0,Connecticut
0,58.035714285714285,21.071428571428573,48.214285714285715,4.428571428571429,11.285714285714286,11.464285714285714,15.678571428571429,9.25,19.428571428571427,9.214285714285714,14.857142857142858,7.321428571428571,2.0714285714285716,15.714285714285714,1164.0,2003.0,Coppin St
0,59.92307692307692,21.346153846153847,50.23076923076923,6.230769230769231,18.576923076923077,11.0,17.26923076923077,9.307692307692308,22.153846153846153,12.923076923076923,15.461538461538462,7.3076923076923075,2.1153846153846154,18.346153846153847,1165.0,2003.0,Cornell
0,79.24242424242425,28.696969696969695,57.45454545454545,7.96969696969697,20.484848484848484,13.878787878787879,20.03030303030303,10.878787878787879,23.181818181818183,16.818181818181817,13.363636363636363,8.393939393939394,4.454545454545454,17.272727272727273,1166.0,2003.0,Creighton
0,62.93103448275862,22.75862068965517,51.793103448275865,4.758620689655173,13.758620689655173,12.655172413793103,19.517241379310345,12.068965517241379,19.344827586206897,11.689655172413794,13.241379310344827,5.931034482758621,1.5172413793103448,18.0,1168.0,2003.0,CS Fullerton
0,69.85714285714286,24.321428571428573,54.392857142857146,6.071428571428571,17.178571428571427,15.142857142857142,21.464285714285715,12.428571428571429,22.214285714285715,12.75,17.107142857142858,8.535714285714286,2.0,22.785714285714285,1169.0,2003.0,CS Northridge
0,65.42857142857143,22.857142857142858,55.67857142857143,5.75,18.607142857142858,13.964285714285714,20.785714285714285,10.857142857142858,22.035714285714285,12.964285714285714,16.357142857142858,8.392857142857142,2.9285714285714284,21.392857142857142,1170.0,2003.0,CS Sacramento
0,59.23076923076923,20.46153846153846,49.53846153846154,8.153846153846153,22.807692307692307,10.153846153846153,14.423076923076923,6.769230769230769,21.346153846153847,13.538461538461538,12.423076923076923,6.076923076923077,2.3846153846153846,18.576923076923077,1171.0,2003.0,Dartmouth
0,76.5,26.333333333333332,58.416666666666664,9.166666666666666,23.458333333333332,14.666666666666666,18.958333333333332,11.833333333333334,28.375,16.0,18.875,5.625,1.625,20.375,1172.0,2003.0,Davidson
0,72.79310344827586,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,16.310344827586206,22.79310344827586,13.482758620689655,23.17241379310345,15.206896551724139,13.310344827586206,5.379310344827586,2.9310344827586206,17.586206896551722,1173.0,2003.0,Dayton
0,68.62068965517241,24.20689655172414,59.275862068965516,6.9655172413793105,20.620689655172413,13.241379310344827,18.75862068965517,11.03448275862069,24.379310344827587,14.03448275862069,13.413793103448276,7.9655172413793105,3.7241379310344827,19.103448275862068,1174.0,2003.0,Delaware
0,62.22222222222222,21.925925925925927,49.7037037037037,6.592592592592593,17.925925925925927,11.777777777777779,17.14814814814815,10.62962962962963,19.333333333333332,12.148148148148149,13.703703703703704,6.666666666666667,3.3703703703703702,18.25925925925926,1175.0,2003.0,Delaware St
0,70.875,24.3125,59.65625,7.78125,22.5,14.46875,19.875,12.78125,24.25,14.375,13.3125,7.15625,1.6875,19.15625,1176.0,2003.0,Denver
0,67.03571428571429,23.357142857142858,53.107142857142854,4.428571428571429,13.321428571428571,15.892857142857142,21.857142857142858,12.321428571428571,24.607142857142858,12.857142857142858,14.535714285714286,5.75,2.107142857142857,18.178571428571427,1177.0,2003.0,DePaul
0,70.96551724137932,26.586206896551722,55.275862068965516,4.517241379310345,13.03448275862069,13.275862068965518,18.862068965517242,10.89655172413793,22.310344827586206,13.379310344827585,11.96551724137931,6.413793103448276,2.5517241379310347,19.17241379310345,1178.0,2003.0,Detroit
0,63.75,21.75,48.42857142857143,5.464285714285714,15.857142857142858,14.785714285714286,20.214285714285715,8.25,22.392857142857142,12.785714285714286,14.392857142857142,3.892857142857143,1.6071428571428572,17.178571428571427,1179.0,2003.0,Drake
0,68.62068965517241,24.586206896551722,57.10344827586207,6.379310344827586,18.551724137931036,13.068965517241379,19.413793103448278,11.03448275862069,24.413793103448278,14.724137931034482,13.586206896551724,7.344827586206897,4.620689655172414,18.24137931034483,1180.0,2003.0,Drexel
0,81.96666666666667,27.366666666666667,60.333333333333336,7.333333333333333,20.6,19.9,28.066666666666666,13.766666666666667,23.1,13.833333333333334,14.033333333333333,8.5,5.133333333333334,21.266666666666666,1181.0,2003.0,Duke
0,66.7,23.5,52.833333333333336,5.666666666666667,15.466666666666667,14.033333333333333,20.366666666666667,10.866666666666667,22.166666666666668,12.566666666666666,18.933333333333334,6.7,3.6,19.466666666666665,1182.0,2003.0,Duquesne
0,77.21428571428571,27.535714285714285,61.892857142857146,6.75,17.821428571428573,15.392857142857142,20.142857142857142,12.107142857142858,22.857142857142858,16.142857142857142,12.964285714285714,6.392857142857143,2.0357142857142856,19.642857142857142,1183.0,2003.0,E Illinois
0,74.66666666666667,26.75,59.791666666666664,5.5,16.875,15.666666666666666,22.583333333333332,11.666666666666666,21.375,14.208333333333334,14.833333333333334,7.833333333333333,2.5,22.916666666666668,1184.0,2003.0,E Kentucky
0,76.84615384615384,26.73076923076923,58.0,4.8076923076923075,15.76923076923077,18.576923076923077,28.846153846153847,12.653846153846153,24.307692307692307,14.73076923076923,15.192307692307692,6.038461538461538,3.1538461538461537,21.76923076923077,1185.0,2003.0,E Michigan
0,69.96551724137932,23.896551724137932,51.206896551724135,4.689655172413793,13.344827586206897,17.482758620689655,23.82758620689655,9.379310344827585,22.862068965517242,14.793103448275861,17.03448275862069,7.689655172413793,2.7241379310344827,21.482758620689655,1186.0,2003.0,E Washington
0,63.0,22.72,56.16,4.24,15.76,13.32,19.28,12.84,24.76,11.92,12.8,4.76,3.64,17.32,1187.0,2003.0,East Carolina
0,62.4,22.92,54.2,4.52,13.96,12.04,18.28,12.92,20.56,11.16,16.2,7.2,2.56,19.48,1189.0,2003.0,Elon
0,79.70370370370371,28.074074074074073,61.407407407407405,5.222222222222222,15.185185185185185,18.333333333333332,24.814814814814813,14.0,24.037037037037038,14.037037037037036,18.74074074074074,10.703703703703704,5.2592592592592595,19.51851851851852,1190.0,2003.0,ETSU
0,70.0,23.928571428571427,49.5,5.857142857142857,14.964285714285714,16.285714285714285,22.321428571428573,8.785714285714286,23.071428571428573,15.75,15.928571428571429,5.392857142857143,3.392857142857143,19.892857142857142,1191.0,2003.0,Evansville
0,72.62068965517241,25.413793103448278,58.10344827586207,8.482758620689655,24.103448275862068,13.310344827586206,18.896551724137932,10.068965517241379,21.275862068965516,14.03448275862069,14.586206896551724,6.0,2.3448275862068964,19.24137931034483,1192.0,2003.0,F Dickinson
0,70.63333333333334,24.033333333333335,54.2,4.266666666666667,12.9,18.3,25.333333333333332,11.8,25.6,12.833333333333334,17.133333333333333,7.6,5.333333333333333,20.3,1193.0,2003.0,Fairfield
0,69.07407407407408,25.14814814814815,64.03703703703704,6.481481481481482,19.333333333333332,12.296296296296296,18.40740740740741,14.37037037037037,21.555555555555557,12.222222222222221,16.62962962962963,9.074074074074074,3.4814814814814814,23.333333333333332,1194.0,2003.0,FL Atlantic
0,75.90322580645162,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,13.387096774193548,7.774193548387097,4.096774193548387,16.903225806451612,1196.0,2003.0,Florida
0,71.48275862068965,23.482758620689655,54.51724137931034,8.275862068965518,21.310344827586206,16.24137931034483,24.0,13.448275862068966,24.448275862068964,11.241379310344827,17.482758620689655,7.241379310344827,2.103448275862069,19.896551724137932,1197.0,2003.0,Florida A&M
0,59.892857142857146,21.285714285714285,52.214285714285715,3.7142857142857144,12.071428571428571,13.607142857142858,22.285714285714285,13.714285714285714,20.857142857142858,9.5,15.857142857142858,7.75,2.0357142857142856,19.214285714285715,1198.0,2003.0,Florida Intl
0,68.06896551724138,24.75862068965517,57.310344827586206,6.413793103448276,19.275862068965516,12.137931034482758,18.06896551724138,10.620689655172415,24.0,13.931034482758621,14.89655172413793,9.448275862068966,4.482758620689655,18.93103448275862,1199.0,2003.0,Florida St
0,64.64285714285714,23.142857142857142,56.142857142857146,6.857142857142857,20.535714285714285,11.5,18.607142857142858,11.464285714285714,22.357142857142858,12.107142857142858,17.464285714285715,7.428571428571429,3.2857142857142856,21.107142857142858,1200.0,2003.0,Fordham
0,71.64285714285714,25.892857142857142,57.75,6.535714285714286,18.428571428571427,13.321428571428571,18.857142857142858,13.428571428571429,24.321428571428573,14.75,15.785714285714286,6.571428571428571,4.428571428571429,19.892857142857142,1201.0,2003.0,Fresno St
0,64.53571428571429,23.357142857142858,56.0,5.607142857142857,17.107142857142858,12.214285714285714,17.678571428571427,12.678571428571429,22.892857142857142,12.714285714285714,14.821428571428571,6.928571428571429,2.892857142857143,17.464285714285715,1202.0,2003.0,Furman
0,71.37931034482759,23.82758620689655,54.3448275862069,5.931034482758621,17.448275862068964,17.79310344827586,26.344827586206897,13.793103448275861,22.75862068965517,13.275862068965518,16.344827586206897,6.448275862068965,3.1724137931034484,20.517241379310345,1203.0,2003.0,G Washington
0,75.57692307692308,27.692307692307693,60.34615384615385,6.153846153846154,17.307692307692307,14.038461538461538,21.884615384615383,13.5,22.923076923076923,13.615384615384615,15.807692307692308,7.384615384615385,3.6923076923076925,19.423076923076923,1204.0,2003.0,Ga Southern
0,67.21428571428571,25.178571428571427,63.714285714285715,7.964285714285714,26.607142857142858,8.892857142857142,12.714285714285714,12.535714285714286,25.75,15.428571428571429,16.464285714285715,6.75,2.9642857142857144,18.428571428571427,1205.0,2003.0,Gardner Webb
0,64.07142857142857,22.785714285714285,53.857142857142854,4.464285714285714,14.678571428571429,14.035714285714286,20.678571428571427,12.928571428571429,23.464285714285715,11.714285714285714,15.678571428571429,7.607142857142857,2.2142857142857144,16.928571428571427,1206.0,2003.0,George Mason
0,76.3103448275862,26.413793103448278,61.44827586206897,4.689655172413793,14.310344827586206,18.79310344827586,25.620689655172413,14.03448275862069,25.517241379310345,15.517241379310345,15.931034482758621,9.482758620689655,6.310344827586207,22.20689655172414,1207.0,2003.0,Georgetown
0,79.18518518518519,28.51851851851852,61.44444444444444,6.703703703703703,17.62962962962963,15.444444444444445,21.62962962962963,12.814814814814815,24.59259259259259,17.925925925925927,11.555555555555555,7.62962962962963,4.37037037037037,17.185185185185187,1208.0,2003.0,Georgia
0,73.21428571428571,26.642857142857142,58.785714285714285,6.107142857142857,18.25,13.821428571428571,19.464285714285715,11.5,22.178571428571427,13.285714285714286,14.535714285714286,7.607142857142857,4.928571428571429,17.142857142857142,1209.0,2003.0,Georgia St
0,74.07142857142857,27.035714285714285,60.535714285714285,5.678571428571429,16.357142857142858,14.321428571428571,21.142857142857142,14.035714285714286,24.75,15.571428571428571,15.178571428571429,8.071428571428571,5.357142857142857,18.571428571428573,1210.0,2003.0,Georgia Tech
0,77.06451612903226,26.06451612903226,55.45161290322581,7.161290322580645,19.06451612903226,17.774193548387096,24.64516129032258,11.935483870967742,25.322580645161292,15.741935483870968,14.548387096774194,6.806451612903226,3.5161290322580645,18.64516129032258,1211.0,2003.0,Gonzaga
0,71.10714285714286,26.392857142857142,62.42857142857143,6.214285714285714,18.178571428571427,12.107142857142858,17.321428571428573,10.964285714285714,25.5,13.321428571428571,16.25,5.464285714285714,3.9642857142857144,19.678571428571427,1212.0,2003.0,Grambling
0,71.46666666666667,25.333333333333332,55.8,5.933333333333334,18.466666666666665,14.866666666666667,22.5,12.666666666666666,23.466666666666665,14.633333333333333,17.7,8.433333333333334,3.7,22.633333333333333,1214.0,2003.0,Hampton
0,64.5,23.321428571428573,55.892857142857146,4.964285714285714,14.785714285714286,12.892857142857142,20.25,13.892857142857142,22.571428571428573,12.035714285714286,14.0,7.25,2.3214285714285716,18.785714285714285,1216.0,2003.0,Hartford
0,70.61538461538461,25.423076923076923,59.46153846153846,7.769230769230769,21.0,12.0,17.692307692307693,12.923076923076923,24.807692307692307,15.423076923076923,16.923076923076923,7.461538461538462,2.3846153846153846,20.384615384615383,1217.0,2003.0,Harvard
0,69.82758620689656,24.93103448275862,54.89655172413793,5.275862068965517,15.10344827586207,14.689655172413794,21.379310344827587,11.482758620689655,22.482758620689655,16.24137931034483,14.724137931034482,6.793103448275862,3.103448275862069,17.862068965517242,1218.0,2003.0,Hawaii
0,68.51851851851852,24.962962962962962,56.25925925925926,5.407407407407407,16.22222222222222,13.185185185185185,20.333333333333332,11.962962962962964,21.48148148148148,11.88888888888889,16.185185185185187,7.407407407407407,2.0,18.25925925925926,1219.0,2003.0,High Point
0,64.10344827586206,23.413793103448278,57.55172413793103,6.827586206896552,21.20689655172414,10.448275862068966,17.75862068965517,15.0,25.620689655172413,13.068965517241379,18.482758620689655,5.241379310344827,2.9310344827586206,20.137931034482758,1220.0,2003.0,Hofstra
0,69.34482758620689,24.20689655172414,52.724137931034484,5.310344827586207,14.758620689655173,15.620689655172415,22.137931034482758,12.068965517241379,24.310344827586206,15.413793103448276,13.931034482758621,7.9655172413793105,4.482758620689655,18.379310344827587,1221.0,2003.0,Holy Cross
0,58.25,21.285714285714285,52.785714285714285,5.571428571428571,18.357142857142858,10.107142857142858,15.321428571428571,11.678571428571429,25.964285714285715,10.785714285714286,17.428571428571427,5.214285714285714,4.428571428571429,16.607142857142858,1222.0,2003.0,Houston
0,73.2,26.0,59.86666666666667,6.0,17.233333333333334,15.2,22.1,14.166666666666666,20.433333333333334,11.166666666666666,15.2,8.0,2.7666666666666666,19.2,1224.0,2003.0,Howard
0,61.888888888888886,22.074074074074073,53.7037037037037,5.407407407407407,16.37037037037037,12.333333333333334,17.555555555555557,11.851851851851851,22.77777777777778,12.037037037037036,13.777777777777779,5.925925925925926,3.0,16.666666666666668,1225.0,2003.0,Idaho
0,70.5925925925926,25.85185185185185,58.333333333333336,5.481481481481482,16.185185185185187,13.407407407407407,20.814814814814813,11.25925925925926,22.555555555555557,14.25925925925926,14.962962962962964,8.037037037037036,3.4074074074074074,19.88888888888889,1226.0,2003.0,Idaho St
