id,pred
2013_1112_1329,0.4768909381968071
2013_1112_1332,0.44416081167085975
2013_1112_1334,0.28521104886045734
2013_1112_1338,0.3685701365763516
2013_1112_1355,0.4645036908219238
2013_1112_1361,0.3472866389361874
2013_1112_1380,0.2837155592535128
2013_1112_1387,0.35791569656194044
2013_1112_1388,0.534131880941858
2013_1112_1393,0.44540877014208957
2013_1112_1396,0.4881636391397456
2013_1112_1417,0.5438317992376497
2013_1112_1424,0.43763783168518994
2013_1112_1433,0.6301315823249042
2013_1112_1434,0.41505858542498963
2013_1112_1437,0.3266171509986988
2013_1112_1443,0.2958278022190264
2013_1112_1455,0.3770167988031627
2013_1112_1458,0.2659760475705821
2013_1125_1129,0.33259961999372023
2013_1125_1137,0.21059238116822732
2013_1125_1139,0.25758179166973016
2013_1125_1143,0.22300936548240247
2013_1125_1153,0.21644006540177635
2013_1125_1160,0.24933065999825588
2013_1125_1161,0.3793724027122367
2013_1125_1166,0.45076923582588796
2013_1125_1172,0.3893890204678295
2013_1125_1181,0.5636504221599922
2013_1125_1195,0.3669935478196554
2013_1125_1196,0.34905721575251497
2013_1125_1207,0.1372370478240238
2013_1125_1211,0.5081997501678401
2013_1125_1217,0.24757000415799818
2013_1125_1228,0.2790505295537455
2013_1125_1231,0.6150892324957589
2013_1125_1233,0.6320173360164169
2013_1125_1235,0.6058487755212612
2013_1125_1241,0.15403907209496698
2013_1125_1242,0.47121357893546423
2013_1125_1243,0.2754153460416158
2013_1125_1247,0.37594433866266336
2013_1125_1251,0.2233987517301841
2013_1125_1254,0.5792615669605323
2013_1125_1257,0.4288945571602081
2013_1125_1266,0.27171396123173636
2013_1125_1272,0.48017925794608035
2013_1125_1274,0.30491347818703546
2013_1125_1276,0.43496642385501627
2013_1125_1277,0.22678963242086259
2013_1125_1278,0.25423743829217205
2013_1125_1279,0.5549778349803731
2013_1125_1281,0.4971670710549813
2013_1125_1285,0.3029055066438758
2013_1125_1292,0.3339507810089551
2013_1125_1299,0.051842106960035605
2013_1125_1301,0.5238182493312654
2013_1125_1307,0.2411188848306811
2013_1125_1308,0.22912572373687656
2013_1125_1314,0.5060168973264061
2013_1125_1322,0.5512859151820295
2013_1125_1323,0.31094389269809897
2013_1125_1326,0.288367602322146
2013_1125_1328,0.3440091052037225
2013_1125_1329,0.3883590776056892
2013_1125_1332,0.3556289510797418
2013_1125_1334,0.1966791882693394
2013_1125_1338,0.2800382759852337
2013_1125_1355,0.3759718302308058
2013_1125_1361,0.25875477834506944
2013_1125_1380,0.19518369866239488
2013_1125_1387,0.2693838359708225
2013_1125_1388,0.4456000203507401
2013_1125_1393,0.3568769095509716
2013_1125_1396,0.3996317785486277
2013_1125_1417,0.4552999386465318
2013_1125_1424,0.34910597109407204
2013_1125_1433,0.5415997217337862
2013_1125_1434,0.3265267248338717
2013_1125_1437,0.23808529040758086
2013_1125_1443,0.2072959416279085
2013_1125_1455,0.2884849382120448
2013_1125_1458,0.17744418697946418
2013_1129_1137,0.3779927611745071
2013_1129_1139,0.42498217167601
2013_1129_1143,0.3904097454886823
2013_1129_1153,0.3838404454080562
2013_1129_1160,0.41673104000453565
2013_1129_1161,0.5467727827185165
2013_1129_1166,0.6181696158321678
2013_1129_1172,0.5567894004741094
2013_1129_1181,0.731050802166272
2013_1129_1195,0.5343939278259352
2013_1129_1196,0.5164575957587948
2013_1129_1207,0.30463742783030356
2013_1129_1211,0.6756001301741199
2013_1129_1217,0.414970384164278
2013_1129_1228,0.44645090956002526
2013_1129_1231,0.7824896125020386
2013_1129_1233,0.7994177160226966
2013_1129_1235,0.7732491555275409
2013_1129_1241,0.3214394521012468
2013_1129_1242,0.638613958941744
2013_1129_1243,0.44281572604789565
2013_1129_1247,0.5433447186689432
2013_1129_1251,0.39079913173646386
2013_1129_1254,0.7466619469668121
2013_1129_1257,0.5962949371664878
2013_1129_1266,0.4391143412380162
2013_1129_1272,0.6475796379523602
2013_1129_1274,0.4723138581933153
2013_1129_1276,0.602366803861296
2013_1129_1277,0.3941900124271424
2013_1129_1278,0.42163781829845187
2013_1129_1279,0.7223782149866529
2013_1129_1281,0.6645674510612611
2013_1129_1285,0.4703058866501556
2013_1129_1292,0.5013511610152349
2013_1129_1299,0.21924248696631538
2013_1129_1301,0.6912186293375452
2013_1129_1307,0.4085192648369609
2013_1129_1308,0.39652610374315633
2013_1129_1314,0.6734172773326859
2013_1129_1322,0.7186862951883093
2013_1129_1323,0.4783442727043788
2013_1129_1326,0.45576798232842575
2013_1129_1328,0.5114094852100023
2013_1129_1329,0.555759457611969
2013_1129_1332,0.5230293310860216
2013_1129_1334,0.36407956827561916
2013_1129_1338,0.44743865599151345
2013_1129_1355,0.5433722102370857
2013_1129_1361,0.4261551583513492
2013_1129_1380,0.36258407866867465
2013_1129_1387,0.4367842159771023
2013_1129_1388,0.6130004003570199
2013_1129_1393,0.5242772895572514
2013_1129_1396,0.5670321585549074
2013_1129_1417,0.6227003186528116
2013_1129_1424,0.5165063511003518
2013_1129_1433,0.709000101740066
2013_1129_1434,0.4939271048401515
2013_1129_1437,0.4054856704138607
2013_1129_1443,0.3746963216341883
2013_1129_1455,0.45588531821832456
2013_1129_1458,0.34484456698574395
2013_1137_1139,0.5469894105015028
2013_1137_1143,0.5124169843141752
2013_1137_1153,0.5058476842335491
2013_1137_1160,0.5387382788300286
2013_1137_1161,0.6687800215440094
2013_1137_1166,0.7401768546576607
2013_1137_1172,0.6787966392996022
2013_1137_1181,0.853058040991765
2013_1137_1195,0.656401166651428
2013_1137_1196,0.6384648345842876
2013_1137_1207,0.4266446666557965
2013_1137_1211,0.7976073689996128
2013_1137_1217,0.5369776229897709
2013_1137_1228,0.5684581483855181
2013_1137_1231,0.9044968513275315
2013_1137_1233,0.9214249548481894
2013_1137_1235,0.8952563943530338
2013_1137_1241,0.44344669092673966
2013_1137_1242,0.7606211977672369
2013_1137_1243,0.5648229648733886
2013_1137_1247,0.6653519574944361
2013_1137_1251,0.5128063705619568
2013_1137_1254,0.868669185792305
2013_1137_1257,0.7183021759919808
2013_1137_1266,0.5611215800635091
2013_1137_1272,0.7695868767778531
2013_1137_1274,0.5943210970188082
2013_1137_1276,0.724374042686789
2013_1137_1277,0.5161972512526353
2013_1137_1278,0.5436450571239447
2013_1137_1279,0.8443854538121458
2013_1137_1281,0.786574689886754
2013_1137_1285,0.5923131254756485
2013_1137_1292,0.6233583998407277
2013_1137_1299,0.34124972579180823
2013_1137_1301,0.8132258681630382
2013_1137_1307,0.5305265036624538
2013_1137_1308,0.5185333425686492
2013_1137_1314,0.7954245161581788
2013_1137_1322,0.8406935340138022
2013_1137_1323,0.6003515115298717
2013_1137_1326,0.5777752211539187
2013_1137_1328,0.6334167240354952
2013_1137_1329,0.6777666964374619
2013_1137_1332,0.6450365699115145
2013_1137_1334,0.4860868071011121
2013_1137_1338,0.5694458948170064
2013_1137_1355,0.6653794490625785
2013_1137_1361,0.5481623971768421
2013_1137_1380,0.4845913174941675
2013_1137_1387,0.5587914548025952
2013_1137_1388,0.7350076391825128
2013_1137_1393,0.6462845283827443
2013_1137_1396,0.6890393973804003
2013_1137_1417,0.7447075574783044
2013_1137_1424,0.6385135899258447
2013_1137_1433,0.8310073405655589
2013_1137_1434,0.6159343436656444
2013_1137_1437,0.5274929092393535
2013_1137_1443,0.49670356045968117
2013_1137_1455,0.5778925570438175
2013_1137_1458,0.46685180581123686
2013_1139_1143,0.4654275738126723
2013_1139_1153,0.45885827373204613
2013_1139_1160,0.4917488683285256
2013_1139_1161,0.6217906110425065
2013_1139_1166,0.6931874441561577
2013_1139_1172,0.6318072287980994
2013_1139_1181,0.806068630490262
2013_1139_1195,0.6094117561499252
2013_1139_1196,0.5914754240827848
2013_1139_1207,0.3796552561542936
2013_1139_1211,0.75061795849811
2013_1139_1217,0.48998821248826796
2013_1139_1228,0.5214687378840153
2013_1139_1231,0.8575074408260286
2013_1139_1233,0.8744355443466867
2013_1139_1235,0.8482669838515309
2013_1139_1241,0.39645728042523676
2013_1139_1242,0.7136317872657341
2013_1139_1243,0.5178335543718857
2013_1139_1247,0.6183625469929331
2013_1139_1251,0.4658169600604538
2013_1139_1254,0.821679775290802
2013_1139_1257,0.6713127654904779
2013_1139_1266,0.5141321695620061
2013_1139_1272,0.7225974662763501
2013_1139_1274,0.5473316865173052
2013_1139_1276,0.6773846321852861
2013_1139_1277,0.4692078407511324
2013_1139_1278,0.4966556466224419
2013_1139_1279,0.7973960433106428
2013_1139_1281,0.7395852793852511
2013_1139_1285,0.5453237149741456
2013_1139_1292,0.5763689893392249
2013_1139_1299,0.2942603152903054
2013_1139_1301,0.7662364576615353
2013_1139_1307,0.4835370931609509
2013_1139_1308,0.47154393206714634
2013_1139_1314,0.7484351056566758
2013_1139_1322,0.7937041235122992
2013_1139_1323,0.5533621010283688
2013_1139_1326,0.5307858106524158
2013_1139_1328,0.5864273135339924
2013_1139_1329,0.630777285935959
2013_1139_1332,0.5980471594100116
2013_1139_1334,0.4390973965996092
2013_1139_1338,0.5224564843155035
2013_1139_1355,0.6183900385610757
2013_1139_1361,0.5011729866753392
2013_1139_1380,0.43760190699266466
2013_1139_1387,0.5118020443010923
2013_1139_1388,0.6880182286810099
2013_1139_1393,0.5992951178812415
2013_1139_1396,0.6420499868788975
2013_1139_1417,0.6977181469768016
2013_1139_1424,0.5915241794243419
2013_1139_1433,0.7840179300640561
2013_1139_1434,0.5689449331641415
2013_1139_1437,0.4805034987378507
2013_1139_1443,0.44971414995817827
2013_1139_1455,0.5309031465423145
2013_1139_1458,0.41986239530973396
2013_1143_1153,0.4934306999193739
2013_1143_1160,0.5263212945158533
2013_1143_1161,0.6563630372298342
2013_1143_1166,0.7277598703434854
2013_1143_1172,0.6663796549854271
2013_1143_1181,0.8406410566775897
2013_1143_1195,0.6439841823372529
2013_1143_1196,0.6260478502701124
2013_1143_1207,0.4142276823416213
2013_1143_1211,0.7851903846854377
2013_1143_1217,0.5245606386755957
2013_1143_1228,0.556041164071343
2013_1143_1231,0.8920798670133564
2013_1143_1233,0.9090079705340144
2013_1143_1235,0.8828394100388586
2013_1143_1241,0.4310297066125645
2013_1143_1242,0.7482042134530618
2013_1143_1243,0.5524059805592134
2013_1143_1247,0.652934973180261
2013_1143_1251,0.5003893862477815
2013_1143_1254,0.8562522014781297
2013_1143_1257,0.7058851916778056
2013_1143_1266,0.5487045957493338
2013_1143_1272,0.7571698924636778
2013_1143_1274,0.5819041127046329
2013_1143_1276,0.7119570583726138
2013_1143_1277,0.5037802669384601
2013_1143_1278,0.5312280728097696
2013_1143_1279,0.8319684694979705
2013_1143_1281,0.7741577055725788
2013_1143_1285,0.5798961411614733
2013_1143_1292,0.6109414155265526
2013_1143_1299,0.3288327414776331
2013_1143_1301,0.800808883848863
2013_1143_1307,0.5181095193482786
2013_1143_1308,0.5061163582544741
2013_1143_1314,0.7830075318440035
2013_1143_1322,0.8282765496996269
2013_1143_1323,0.5879345272156965
2013_1143_1326,0.5653582368397435
2013_1143_1328,0.62099973972132
2013_1143_1329,0.6653497121232868
2013_1143_1332,0.6326195855973393
2013_1143_1334,0.4736698227869369
2013_1143_1338,0.5570289105028312
2013_1143_1355,0.6529624647484034
2013_1143_1361,0.535745412862667
2013_1143_1380,0.47217433317999236
2013_1143_1387,0.54637447048842
2013_1143_1388,0.7225906548683376
2013_1143_1393,0.6338675440685692
2013_1143_1396,0.6766224130662252
2013_1143_1417,0.7322905731641294
2013_1143_1424,0.6260966056116696
2013_1143_1433,0.8185903562513838
2013_1143_1434,0.6035173593514692
2013_1143_1437,0.5150759249251784
2013_1143_1443,0.48428657614550596
2013_1143_1455,0.5654755727296423
2013_1143_1458,0.45443482149706166
2013_1153_1160,0.5328905945964795
2013_1153_1161,0.6629323373104604
2013_1153_1166,0.7343291704241116
2013_1153_1172,0.6729489550660532
2013_1153_1181,0.8472103567582159
2013_1153_1195,0.650553482417879
2013_1153_1196,0.6326171503507386
2013_1153_1207,0.4207969824222474
2013_1153_1211,0.7917596847660638
2013_1153_1217,0.5311299387562218
2013_1153_1228,0.5626104641519691
2013_1153_1231,0.8986491670939825
2013_1153_1233,0.9155772706146406
2013_1153_1235,0.8894087101194849
2013_1153_1241,0.43759900669319063
2013_1153_1242,0.7547735135336879
2013_1153_1243,0.5589752806398395
2013_1153_1247,0.659504273260887
2013_1153_1251,0.5069586863284077
2013_1153_1254,0.8628215015587559
2013_1153_1257,0.7124544917584317
2013_1153_1266,0.55527389582996
2013_1153_1272,0.763739192544304
2013_1153_1274,0.5884734127852591
2013_1153_1276,0.71852635845324
2013_1153_1277,0.5103495670190863
2013_1153_1278,0.5377973728903958
2013_1153_1279,0.8385377695785967
2013_1153_1281,0.780727005653205
2013_1153_1285,0.5864654412420994
2013_1153_1292,0.6175107156071787
2013_1153_1299,0.3354020415582592
2013_1153_1301,0.8073781839294891
2013_1153_1307,0.5246788194289048
2013_1153_1308,0.5126856583351002
2013_1153_1314,0.7895768319246297
2013_1153_1322,0.8348458497802531
2013_1153_1323,0.5945038272963227
2013_1153_1326,0.5719275369203696
2013_1153_1328,0.6275690398019462
2013_1153_1329,0.6719190122039128
2013_1153_1332,0.6391888856779655
2013_1153_1334,0.48023912286756304
2013_1153_1338,0.5635982105834574
2013_1153_1355,0.6595317648290295
2013_1153_1361,0.542314712943293
2013_1153_1380,0.4787436332606185
2013_1153_1387,0.5529437705690462
2013_1153_1388,0.7291599549489637
2013_1153_1393,0.6404368441491953
2013_1153_1396,0.6831917131468513
2013_1153_1417,0.7388598732447555
2013_1153_1424,0.6326659056922956
2013_1153_1433,0.8251596563320099
2013_1153_1434,0.6100866594320954
2013_1153_1437,0.5216452250058046
2013_1153_1443,0.49085587622613214
2013_1153_1455,0.5720448728102685
2013_1153_1458,0.46100412157768783
2013_1160_1161,0.630041742713981
2013_1160_1166,0.7014385758276321
2013_1160_1172,0.6400583604695738
2013_1160_1181,0.8143197621617364
2013_1160_1195,0.6176628878213996
2013_1160_1196,0.5997265557542591
2013_1160_1207,0.3879063878257679
2013_1160_1211,0.7588690901695844
2013_1160_1217,0.49823934415974236
2013_1160_1228,0.5297198695554897
2013_1160_1231,0.8657585724975031
2013_1160_1233,0.882686676018161
2013_1160_1235,0.8565181155230053
2013_1160_1241,0.40470841209671116
2013_1160_1242,0.7218829189372084
2013_1160_1243,0.52608468604336
2013_1160_1247,0.6266136786644075
2013_1160_1251,0.4740680917319282
2013_1160_1254,0.8299309069622764
2013_1160_1257,0.6795638971619522
2013_1160_1266,0.5223833012334805
2013_1160_1272,0.7308485979478245
2013_1160_1274,0.5555828181887796
2013_1160_1276,0.6856357638567605
2013_1160_1277,0.47745897242260676
2013_1160_1278,0.5049067782939163
2013_1160_1279,0.8056471749821172
2013_1160_1281,0.7478364110567255
2013_1160_1285,0.55357484664562
2013_1160_1292,0.5846201210106993
2013_1160_1299,0.30251144696177973
2013_1160_1301,0.7744875893330097
2013_1160_1307,0.4917882248324253
2013_1160_1308,0.4797950637386207
2013_1160_1314,0.7566862373281502
2013_1160_1322,0.8019552551837736
2013_1160_1323,0.5616132326998432
2013_1160_1326,0.5390369423238901
2013_1160_1328,0.5946784452054668
2013_1160_1329,0.6390284176074333
2013_1160_1332,0.6062982910814859
2013_1160_1334,0.44734852827108357
2013_1160_1338,0.5307076159869778
2013_1160_1355,0.6266411702325501
2013_1160_1361,0.5094241183468136
2013_1160_1380,0.445853038664139
2013_1160_1387,0.5200531759725667
2013_1160_1388,0.6962693603524842
2013_1160_1393,0.6075462495527157
2013_1160_1396,0.6503011185503718
2013_1160_1417,0.705969278648276
2013_1160_1424,0.5997753110958162
2013_1160_1433,0.7922690617355304
2013_1160_1434,0.5771960648356158
2013_1160_1437,0.48875463040932504
2013_1160_1443,0.45796528162965267
2013_1160_1455,0.5391542782137889
2013_1160_1458,0.4281135269812083
2013_1161_1166,0.5713968331136512
2013_1161_1172,0.5100166177555928
2013_1161_1181,0.6842780194477555
2013_1161_1195,0.4876211451074186
2013_1161_1196,0.4696848130402782
2013_1161_1207,0.257864645111787
2013_1161_1211,0.6288273474556034
2013_1161_1217,0.36819760144576147
2013_1161_1228,0.3996781268415087
2013_1161_1231,0.7357168297835222
2013_1161_1233,0.75264493330418
2013_1161_1235,0.7264763728090244
2013_1161_1241,0.2746666693827302
2013_1161_1242,0.5918411762232275
2013_1161_1243,0.3960429433293791
2013_1161_1247,0.49657193595042665
2013_1161_1251,0.3440263490179473
2013_1161_1254,0.6998891642482955
2013_1161_1257,0.5495221544479714
2013_1161_1266,0.3923415585194996
2013_1161_1272,0.6008068552338436
2013_1161_1274,0.42554107547479875
2013_1161_1276,0.5555940211427796
2013_1161_1277,0.3474172297086259
2013_1161_1278,0.37486503557993534
2013_1161_1279,0.6756054322681363
2013_1161_1281,0.6177946683427445
2013_1161_1285,0.42353310393163907
2013_1161_1292,0.4545783782967183
2013_1161_1299,0.17246970424779884
2013_1161_1301,0.6444458466190287
2013_1161_1307,0.3617464821184444
2013_1161_1308,0.34975332102463985
2013_1161_1314,0.6266444946141693
2013_1161_1322,0.6719135124697927
2013_1161_1323,0.43157148998586226
2013_1161_1326,0.4089951996099092
2013_1161_1328,0.4646367024914858
2013_1161_1329,0.5089866748934525
2013_1161_1332,0.4762565483675051
2013_1161_1334,0.3173067855571027
2013_1161_1338,0.40066587327299696
2013_1161_1355,0.4965994275185691
2013_1161_1361,0.37938237563283267
2013_1161_1380,0.3158112959501581
2013_1161_1387,0.3900114332585858
2013_1161_1388,0.5662276176385033
2013_1161_1393,0.47750450683873485
2013_1161_1396,0.5202593758363909
2013_1161_1417,0.575927535934295
2013_1161_1424,0.4697335683818353
2013_1161_1433,0.6622273190215495
2013_1161_1434,0.447154322121635
2013_1161_1437,0.35871288769534415
2013_1161_1443,0.3279235389156717
2013_1161_1455,0.409112535499808
2013_1161_1458,0.2980717842672274
2013_1166_1172,0.4386197846419416
2013_1166_1181,0.6128811863341043
2013_1166_1195,0.4162243119937674
2013_1166_1196,0.398287979926627
2013_1166_1207,0.18646781199813578
2013_1166_1211,0.5574305143419522
2013_1166_1217,0.2968007683321102
2013_1166_1228,0.3282812937278575
2013_1166_1231,0.664319996669871
2013_1166_1233,0.6812481001905288
2013_1166_1235,0.6550795396953732
2013_1166_1241,0.20326983626907896
2013_1166_1242,0.5204443431095763
2013_1166_1243,0.32464611021572787
2013_1166_1247,0.4251751028367754
2013_1166_1251,0.27262951590429607
2013_1166_1254,0.6284923311346443
2013_1166_1257,0.4781253213343201
2013_1166_1266,0.3209447254058484
2013_1166_1272,0.5294100221201924
2013_1166_1274,0.3541442423611475
2013_1166_1276,0.4841971880291283
2013_1166_1277,0.2760203965949746
2013_1166_1278,0.30346820246628414
2013_1166_1279,0.6042085991544851
2013_1166_1281,0.5463978352290934
2013_1166_1285,0.3521362708179878
2013_1166_1292,0.38318154518306713
2013_1166_1299,0.10107287113414759
2013_1166_1301,0.5730490135053775
2013_1166_1307,0.29034964900479315
2013_1166_1308,0.27835648791098855
2013_1166_1314,0.5552476615005181
2013_1166_1322,0.6005166793561415
2013_1166_1323,0.36017465687221106
2013_1166_1326,0.337598366496258
2013_1166_1328,0.39323986937783456
2013_1166_1329,0.4375898417798012
2013_1166_1332,0.40485971525385384
2013_1166_1334,0.24590995244345148
2013_1166_1338,0.3292690401593457
2013_1166_1355,0.4252025944049179
2013_1166_1361,0.3079855425191814
2013_1166_1380,0.24441446283650686
2013_1166_1387,0.3186146001449346
2013_1166_1388,0.49483078452485213
2013_1166_1393,0.40610767372508366
2013_1166_1396,0.44886254272273973
2013_1166_1417,0.5045307028206438
2013_1166_1424,0.3983367352681841
2013_1166_1433,0.5908304859078983
2013_1166_1434,0.3757574890079837
2013_1166_1437,0.28731605458169296
2013_1166_1443,0.2565267058020205
2013_1166_1455,0.3377157023861568
2013_1166_1458,0.22667495115357617
2013_1172_1181,0.6742614016921626
2013_1172_1195,0.4776045273518258
2013_1172_1196,0.4596681952846854
2013_1172_1207,0.2478480273561942
2013_1172_1211,0.6188107297000106
2013_1172_1217,0.35818098369016865
2013_1172_1228,0.3896615090859159
2013_1172_1231,0.7257002120279293
2013_1172_1233,0.7426283155485873
2013_1172_1235,0.7164597550534316
2013_1172_1241,0.2646500516271374
2013_1172_1242,0.5818245584676347
2013_1172_1243,0.38602632557378636
2013_1172_1247,0.48655531819483383
2013_1172_1251,0.33400973126235445
2013_1172_1254,0.6898725464927027
2013_1172_1257,0.5395055366923786
2013_1172_1266,0.38232494076390683
2013_1172_1272,0.5907902374782508
2013_1172_1274,0.41552445771920593
2013_1172_1276,0.5455774033871867
2013_1172_1277,0.33740061195303306
2013_1172_1278,0.3648484178243425
2013_1172_1279,0.6655888145125435
2013_1172_1281,0.6077780505871517
2013_1172_1285,0.41351648617604625
2013_1172_1292,0.4445617605411255
2013_1172_1299,0.16245308649220602
2013_1172_1301,0.6344292288634359
2013_1172_1307,0.3517298643628516
2013_1172_1308,0.339736703269047
2013_1172_1314,0.6166278768585765
2013_1172_1322,0.6618968947141999
2013_1172_1323,0.42155487223026944
2013_1172_1326,0.3989785818543164
2013_1172_1328,0.454620084735893
2013_1172_1329,0.49897005713785963
2013_1172_1332,0.46623993061191227
2013_1172_1334,0.30729016780150986
2013_1172_1338,0.39064925551740415
2013_1172_1355,0.4865828097629763
2013_1172_1361,0.3693657578772399
